formula,material_id,functional,band_gap,gap_AO,max_metallic_valence,HOMO_energy,range_metallic_valence,avg_metallic_valence,max_Density_(g/mL),range_Number_of_unfilled_d_valence_electrons,avg_Density_(g/mL),dev_Mulliken_EN,max_Mulliken_EN,frac p valence electrons,avg_outer_shell_electrons,max_number_of_valence_electrons,max_families,mode_heat_atomization(kJ/mol),avg p valence electrons,frac d valence electrons,avg_number_of_valence_electrons,LUMO_energy,dev_Pauling_Electronegativity,avg_heat_atomization(kJ/mol),avg_Number_of_unfilled_d_valence_electrons,mode_Mendeleev_Number,max_gilmor_number_of_valence_electron,max_l_quantum_number,max_1st_ionization_potential_(kJ/mol),avg_heat_of_vaporization_(kJ/mol)_,max ionic char,min_specific_heat_(J/g_K)_,avg_l_quantum_number,avg_Mulliken_EN,range_1st_ionization_potential_(kJ/mol),dev_gilmor_number_of_valence_electron,max_heat_of_vaporization_(kJ/mol)_,range_number_of_valence_electrons,range_valence_p,avg_Nonmetal,mode_outer_shell_electrons,range_families,avg_Melting_point_(K),range_gilmor_number_of_valence_electron,range_l_quantum_number,dev_Mendeleev_Number,range_MB_electonegativity,mode_Pauling_Electronegativity,avg_Metal,max_Atomic_Number,range_group,dev_Period,dev_Cohesive_energy,dev_Boiling_Point_(K),dev_Atomic_Number,frac s valence electrons,mode_metallic_valence,mode_number_of_valence_electrons,mode_crystal_radius,dev_group,avg_crystal_radius,dev_Nonmetal,mode_Miracle_Radius_[pm],max_Melting_point_(K),avg_families,range_Period,min_Allred-Rockow_electronegativity,min_number_of_valence_electrons,max_thermal_conductivity_(W/(m_K))_,dev_number_of_valence_electrons,range_Gordy_electonegativity,avg_Atomic_Weight,dev_Metal,band center,avg_Miracle_Radius_[pm],avg_Gordy_electonegativity,dev_polarizability(A^3),min_Cohesive_energy,avg_MB_electonegativity,min_gilmor_number_of_valence_electron,range_outer_shell_electrons,min_Boiling_Point_(K),mode_group,min_Density_(g/mL),min_Mulliken_EN,min_Miracle_Radius_[pm],avg_valence_s,dev_l_quantum_number,max_group,dev_ionic_radius,range_Atomic_Radius,min_MB_electonegativity,min_l_quantum_number,avg_gilmor_number_of_valence_electron,dev_Number_of_unfilled_s_valence_electrons,min_crystal_radius,max_crystal_radius,range_ionic_radius,mode_Density_(g/mL),mode_heat_of_vaporization_(kJ/mol)_,min_1st_ionization_potential_(kJ/mol),max_ionic_radius,min_outer_shell_electrons,mode_thermal_conductivity_(W/(m_K))_,mode_Number_of_unfilled_f_valence_electrons,min_Number_of_unfilled_f_valence_electrons,mode_l_quantum_number,max_Nonmetal,avg_specific_heat_(J/g_K)_,min_thermal_conductivity_(W/(m_K))_,max_specific_heat_(J/g_K)_,mode_Atomic_Radius,avg_Mendeleev_Number,avg_heat_of_fusion_(kJ/mol)_,min_heat_of_fusion_(kJ/mol)_,max_Miracle_Radius_[pm],dev_Number_of_unfilled_p_valence_electrons,dev_Atomic_Radius,avg_Zunger_radii_sum,min_Gordy_electonegativity,dev_crystal_radius,min_Atomic_Weight,min_Metal,mode_Number_of_unfilled_s_valence_electrons,min_Nonmetal,dev_Miracle_Radius_[pm],avg_group,range_Metal,min_ionic_radius,avg_Covalent_Radius,range_Nonmetal,max_Number_of_unfilled_p_valence_electrons,min_valence_d,dev_heat_of_fusion_(kJ/mol)_,range_crystal_radius,dev_Metalliod,range_Zunger_radii_sum,range_Miracle_Radius_[pm],mode_Number_of_unfilled_d_valence_electrons,dev_outer_shell_electrons,a_site_radius,b_site_radius,x_site_radius,Tolerance_factor,Octahedral_factor,spacegroup_num,crystal_system_int,n_symmetry_ops,density,vpa,packing fraction,max packing efficiency,GII
GdNiO3,mp-505604,GGA+U Static,0.0,0.0,5.78,-0.338381,5.78,1.7560000000000002,8.9,8.0,3.3608580000000003,1.8192,7.54,0.3157894736842105,4.3999999999999995,10.0,7.0,249.0,2.4,0.2368421052631579,6.199999999999999,-0.338381,0.9048,315.0,8.2,87.0,6.0,3.0,1314.0,148.00593999999998,0.7147530549426948,0.23,1.6,6.024,721.0,1.44,370.4,7.0,4.0,0.6,6.0,4.0,695.3100000000001,3.0,2.0,20.64,2.2199999999999998,3.44,0.4,64.0,13.0,1.44,0.8016000000000001,1528.56,18.240000000000002,0.2631578947368421,0.0,6.0,1.21,4.5600000000000005,1.0819999999999999,0.48,64.0,1726.15,5.6000000000000005,4.0,1.09,3.0,90.7,1.5199999999999998,4.7912,52.788320000000006,0.48,5.7506981892540665,98.80000000000001,6.76084,6.891359999999999,2.62,2.564,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.72,16.0,0.4680000000000001,1.85,1.1,1.0,4.8,0.0,0.7,1.21,1.2000000000000002,0.00143,3.4099,593.0,1.8,2.0,0.02674,14.0,7.0,1.0,1.0,0.686,0.02674,0.92,0.48,69.8,5.637554,0.22259,176.0,1.9200000000000002,0.6864,1.4969999999999999,3.5791,0.15360000000000001,15.9994,0.0,0.0,0.0,41.760000000000005,12.2,1.0,0.6,1.002,1.0,6.0,0.0,6.497956799999999,0.51,0.0,3.4450000000000003,112.0,10.0,1.9200000000000002,1.053,0.74,1.4,0.8105294085283183,0.5285714285714286,62,5,8,8.154897125216797,10.74900963147596,0.6967963842446558,0.40067045278259666,0.3423295619171161
LaYbSe3,mp-11784,r2SCAN Static,0.0,0.0,3.0,-0.245806,1.0,2.2,6.97,1.0,5.498000000000001,1.3391999999999997,5.89,0.1791044776119403,4.3999999999999995,6.0,7.0,227.0,2.4,0.4626865671641791,4.8,-0.245806,0.696,251.2,9.8,89.0,6.0,3.0,941.0,131.20000000000002,0.4088142422218236,0.15,1.6,4.774,403.0,1.9200000000000002,414.0,3.0,4.0,0.6,6.0,4.0,751.1500000000001,5.0,2.0,30.240000000000002,1.44,2.55,0.4,70.0,13.0,0.9600000000000002,0.712,845.2,14.16,0.14925373134328357,2.0,6.0,0.56,6.24,0.8340000000000001,0.48,118.0,1193.15,5.4,2.0,1.09,3.0,34.9,1.44,1.4840999999999998,109.76509999999999,0.48,4.617318985858698,146.2,5.5601400000000005,10.68,1.6,2.0140000000000002,1.0,4.0,958.15,16.0,4.79,3.1,118.0,2.0,0.72,16.0,0.3360000000000001,1.1900000000000002,1.1,1.0,4.3999999999999995,0.0,0.56,1.36,0.8,4.79,37.7,538.0,1.95,2.0,0.52,14.0,0.0,1.0,1.0,0.26,0.52,0.32,1.03,63.8,6.7884,6.2,190.0,1.9200000000000002,0.5064,2.105,4.5168,0.3288,78.96,0.0,0.0,0.0,33.839999999999996,10.8,1.0,1.15,1.346,1.0,6.0,0.0,0.34864000000000017,0.8,0.0,2.3049999999999997,72.0,10.0,1.9200000000000002,1.16,0.868,1.98,0.7796050888082019,0.4383838383838384,63,5,16,6.79276740389832,26.832837951447193,0.5412810401420052,0.4371719969041296,0.24292514568118503
BaCaO3,mp-1183285,GGA Static,0.0,0.0,2.0,-0.338381,2.0,0.8,3.5,0.0,1.0108580000000003,2.5152,7.54,0.5454545454545454,4.3999999999999995,6.0,7.0,249.0,2.4,0.0,4.3999999999999995,-0.338381,1.1976,221.0,10.0,87.0,6.0,1.0,1314.0,61.105940000000004,0.8032113561415081,0.204,0.6,5.444,811.0,1.9200000000000002,153.3,4.0,4.0,0.6,6.0,5.0,454.9100000000001,4.0,1.0,37.92,2.2399999999999998,3.44,0.4,56.0,14.0,1.44,0.36,837.6000000000001,14.399999999999999,0.45454545454545453,0.0,6.0,1.21,6.720000000000001,1.252,0.48,64.0,1112.15,5.0,4.0,0.881,2.0,200.0,1.9200000000000002,5.3575,45.08064,0.48,5.121471736399246,123.20000000000002,6.51872,14.619360000000002,1.84,2.4419999999999997,2.0,4.0,90.15,16.0,0.00143,2.2,64.0,2.0,0.48,16.0,0.66,2.05,1.08,0.0,4.3999999999999995,0.0,1.14,1.49,1.5499999999999998,0.00143,3.4099,503.0,2.15,2.0,0.02674,14.0,14.0,1.0,1.0,0.7188000000000001,0.02674,0.92,0.48,55.4,3.391554,0.22259,223.0,1.9200000000000002,0.8424,1.5594000000000001,3.0128,0.09520000000000003,15.9994,0.0,0.0,0.0,71.04,10.4,1.0,0.6,1.182,1.0,6.0,0.0,3.8027568,0.3500000000000001,0.0,2.9370000000000003,159.0,10.0,1.9200000000000002,1.61,1.0,1.35,0.8906536477924172,0.7407407407407407,221,1,48,4.206416663936561,17.796183771738374,0.7728974847711617,0.4469195102224147,0.0
FeSO3,mp-540655,GGA+U Static,2.7883,0.0,5.78,-0.295049,5.78,1.556,7.86,6.0,1.986858,1.1520000000000001,7.54,0.5,5.199999999999999,8.0,7.0,249.0,3.2,0.18749999999999997,6.4,-0.295049,0.5927999999999999,288.8,8.8,87.0,6.0,2.0,1314.0,73.92594,0.47692216400686216,0.44,1.2000000000000002,6.58,552.0,0.3200000000000001,349.6,2.0,4.0,0.8,6.0,3.0,471.6700000000001,1.0,1.0,10.320000000000002,1.65,3.44,0.2,26.0,8.0,0.72,0.5128000000000001,888.344,6.24,0.3125,0.0,6.0,1.21,2.5599999999999996,0.95,0.31999999999999995,64.0,1808.15,6.4,2.0,1.8,6.0,80.2,0.6400000000000002,4.9513,27.18224,0.32000000000000006,6.401151891253881,84.0,6.87514,2.33136,2.62,2.856,5.0,4.0,90.15,16.0,0.00143,4.06,64.0,2.0,0.3200000000000001,16.0,0.288,1.08,1.67,1.0,5.8,0.0,0.43,1.21,0.7999999999999999,0.00143,3.4099,762.0,1.4,2.0,0.02674,14.0,14.0,1.0,1.0,0.782,0.02674,0.92,0.48,80.8,3.2370540000000005,0.22259,125.0,1.2799999999999998,0.35520000000000007,0.921,3.419,0.31200000000000006,15.9994,0.0,0.0,0.0,24.0,14.4,1.0,0.6,0.892,1.0,6.0,0.0,4.225178400000001,0.78,0.0,1.6449999999999998,61.0,10.0,1.2800000000000005,0.37,0.92,1.36,0.5365327769529504,0.676470588235294,1,7,1,3.5173552173448392,12.832418788623444,0.2867295228196856,0.2018905468992151,0.13805812077738253
NdGaO3,mp-9834,GGA Static,0.0,0.0,3.44,-0.179508,3.44,1.3080000000000003,7.0,0.0,2.580858,2.1071999999999997,7.54,0.35135135135135137,4.6,6.0,7.0,249.0,2.6,0.27027027027027023,4.8,-0.179508,0.9432,272.20000000000005,10.0,87.0,6.0,3.0,1314.0,108.38594,0.7335317021864758,0.19,1.4,5.784000000000001,781.0,1.44,273.0,3.0,4.0,0.6,6.0,4.0,351.2700000000001,3.0,2.0,20.72,2.12,3.44,0.4,60.0,13.0,1.44,0.23439999999999994,1415.04,18.0,0.27027027027027023,0.0,6.0,1.21,3.9199999999999995,1.138,0.48,64.0,1289.15,5.800000000000001,4.0,1.09,3.0,40.6,1.44,4.2031,52.39224000000001,0.48,5.273744086607866,101.6,6.79866,9.209679999999999,2.62,2.572,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.6399999999999999,16.0,0.4680000000000001,1.58,1.2,1.0,4.8,0.0,0.76,1.3,1.25,0.00143,3.4099,533.0,1.85,2.0,0.02674,14.0,10.0,1.0,1.0,0.664,0.02674,0.92,0.48,70.8,2.6795540000000004,0.22259,182.0,1.6800000000000002,0.5904,1.416,4.1672,0.15120000000000006,15.9994,0.0,0.0,0.0,45.12,12.8,1.0,0.6,1.058,1.0,6.0,0.0,2.9483568,0.54,0.0,3.5250000000000004,118.0,10.0,1.6800000000000002,0.62,0.983,1.35,0.5970854517520354,0.7281481481481481,221,1,48,4.576206105093443,19.011387084822793,0.40437824701054637,0.44691951022241483,1.4033538453464072
TmAlO3,mp-1101265,GGA Static,3.5534000000000003,0.0,3.0,-0.28312,3.0,1.2000000000000002,9.32,0.0,2.404858,2.1,7.54,0.3611111111111111,4.6,6.0,7.0,249.0,2.6,0.0,4.8,-0.28312,0.9647999999999999,261.0,10.0,87.0,6.0,3.0,1314.0,98.92594,0.6985119805232709,0.16,1.4,5.79,736.0,1.44,293.4,3.0,4.0,0.6,6.0,4.0,583.11,3.0,2.0,15.360000000000003,2.12,3.44,0.4,69.0,13.0,1.2000000000000002,0.26239999999999997,1147.92,19.120000000000005,0.2777777777777778,0.0,6.0,1.21,3.9199999999999995,1.036,0.48,64.0,1818.15,5.800000000000001,4.0,1.09,3.0,237.0,1.44,4.8466000000000005,48.7827898,0.48,5.405694597403305,101.6,6.89274,6.8433600000000006,2.42,2.5599999999999996,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.6399999999999999,16.0,0.43200000000000005,1.7400000000000002,1.2,1.0,4.8,0.0,0.53,1.21,1.15,0.00143,3.4099,578.0,1.75,2.0,0.02674,14.0,1.0,1.0,1.0,0.764,0.02674,0.92,0.48,74.19999999999999,5.659554,0.22259,175.0,1.6800000000000002,0.5856000000000001,1.334,3.5237,0.20879999999999999,15.9994,0.0,0.0,0.0,45.12,12.8,1.0,0.6,0.986,1.0,6.0,0.0,6.5243568,0.6799999999999999,0.0,3.1350000000000002,111.0,10.0,1.6800000000000002,0.88,0.48,1.38,0.8591727556352674,0.34782608695652173,194,2,48,6.93344991997653,11.683322033894944,0.5708113553399274,0.33463604988774187,0.4048529587042036
RbSnCl3,mp-2047197,,3.5396,0.17593,4.0,-0.32038,4.0,1.0,7.31,10.0,1.769926,2.3904000000000005,8.3,0.4722222222222222,4.800000000000001,7.0,8.0,121.0,3.4,0.2777777777777778,5.2,-0.14445,0.8496000000000001,150.2,8.0,94.0,7.0,1.0,1251.0,79.7232,0.7456133690005964,0.227,0.8,6.308,848.0,2.16,295.8,6.0,5.0,0.6,7.0,7.0,266.73,6.0,1.0,27.68,2.1799999999999997,3.16,0.4,50.0,16.0,0.96,0.6006400000000002,726.048,12.719999999999999,0.25,0.0,7.0,1.67,4.880000000000001,1.472,0.48,64.0,505.15,6.0,2.0,0.706,1.0,66.6,2.16,3.6559999999999997,62.10718,0.48,5.623255988724506,101.80000000000001,5.662999999999999,13.992,0.852,2.324,1.0,6.0,238.55,17.0,0.00321,2.34,64.0,1.8,0.31999999999999995,17.0,0.432,1.8599999999999999,0.8,0.0,5.2,0.32000000000000006,0.69,1.67,1.35,0.00321,10.2,403.0,2.35,1.0,0.0089,14.0,14.0,1.0,1.0,0.40599999999999997,0.0089,0.48,0.79,73.2,3.7822000000000005,2.192,179.0,1.92,0.6048,1.802,3.1886,0.31279999999999997,35.4527,0.0,0.0,0.0,43.68000000000001,13.2,1.0,1.0,1.298,1.0,6.0,0.0,1.2987200000000003,0.98,0.0,3.09,115.0,10.0,2.6399999999999997,1.45,1.52,1.81,0.6922426746751185,0.8397790055248618,161,3,12,3.075540284794503,33.53287169001271,0.4753426283804092,0.32807650032607755,0.09303647297518633
CsCaF3,mp-7104,GGA Static,6.9004,0.27419499999999997,2.0,-0.415606,2.0,0.6000000000000001,1.87,0.0,0.6850200000000002,3.9455999999999998,10.41,0.625,4.800000000000001,7.0,8.0,79.0,3.0,0.0,4.800000000000001,-0.141411,1.4808,98.80000000000001,10.0,93.0,7.0,1.0,1681.0,46.169880000000006,0.9214503994822504,0.24,0.6,7.122,1305.0,2.6399999999999997,153.3,6.0,5.0,0.6,7.0,7.0,314.75,6.0,1.0,41.760000000000005,3.01,3.98,0.4,55.0,16.0,1.44,0.32287999999999994,607.008,13.84,0.375,0.0,7.0,1.19,7.44,1.304,0.48,64.0,1112.15,5.4,4.0,0.659,1.0,200.0,2.6399999999999997,7.0725999999999996,45.9957278,0.48,5.966334859941935,101.80000000000001,7.5403199999999995,19.47168,0.804,2.6559999999999997,1.0,6.0,85.05,17.0,0.0017,2.18,64.0,1.8,0.48,17.0,0.8160000000000001,2.56,0.77,0.0,4.800000000000001,0.32000000000000006,1.14,1.81,2.1,0.0017,3.2698,376.0,2.6,1.0,0.0279,14.0,14.0,1.0,1.0,0.6659999999999999,0.0279,0.82,0.42,58.199999999999996,2.2795199999999998,0.2552,179.0,2.4000000000000004,0.9792000000000001,1.705,3.0128,0.20240000000000008,18.998403,0.0,0.0,0.0,43.68000000000001,10.799999999999999,1.0,0.5,1.224,1.0,6.0,0.0,2.5041919999999998,0.6700000000000002,0.0,3.9049999999999994,115.0,10.0,2.6399999999999997,1.88,1.0,1.285,0.979427992321848,0.7782101167315175,221,1,48,4.133979093868055,18.475591857981787,1.078417386638645,0.4469195102224147,0.07788782530481565
LiMnF3,mp-1176632,GGA+U Static,0.0,0.0,5.78,-0.26654,5.78,1.356,7.43,5.0,1.59562,3.3816,10.41,0.5172413793103449,4.800000000000001,7.0,8.0,79.0,3.0,0.1724137931034483,5.800000000000001,-0.26654,1.3032,135.8,9.0,93.0,7.0,2.0,1681.0,76.34588,0.8946007754381357,0.48,1.0,7.592,1161.0,1.92,226.0,6.0,5.0,0.6,7.0,7.0,426.17,6.0,2.0,31.92,2.88,3.98,0.4,25.0,16.0,0.6400000000000002,0.6888000000000001,883.248,5.6000000000000005,0.3103448275862069,0.0,7.0,1.19,6.24,1.056,0.48,64.0,1517.15,5.8,2.0,0.912,1.0,84.7,1.9199999999999997,6.863099999999999,23.7748518,0.48,6.608706730716431,101.80000000000001,7.36444,7.78368,0.84,2.856,1.0,6.0,85.05,17.0,0.0017,3.01,64.0,1.8,0.4,17.0,0.44399999999999995,1.25,0.9,0.0,5.4,0.32000000000000006,0.81,1.19,0.95,0.0017,3.2698,520.0,1.45,1.0,0.0279,14.0,14.0,1.0,1.0,1.308,0.0279,3.6,0.42,66.39999999999999,3.16312,0.2552,179.0,2.4000000000000004,0.5856,1.0090000000000001,3.2223,0.16079999999999994,6.941,0.0,0.0,0.0,43.68000000000001,11.799999999999999,1.0,0.5,0.972,1.0,6.0,0.0,3.5547520000000006,0.3799999999999999,0.0,1.8150000000000002,115.0,10.0,2.6399999999999997,0.59,0.96,1.3,0.5913415117002544,0.7384615384615384,62,5,8,3.3706013626983893,11.712767118447667,0.4411406275824537,0.3521316027578172,0.16575687364446984
CuGeI3,mp-2896844,,0.3233999999999999,0.03021600000000002,5.44,-0.202272,5.44,1.8880000000000001,8.96,10.0,5.814,1.0655999999999999,6.76,0.2236842105263158,5.2,11.0,8.0,107.0,3.4,0.6578947368421053,7.2,-0.172056,0.33840000000000015,207.2,2.0,96.0,7.0,2.0,1008.0,138.69119999999998,0.13445853777823413,0.214,1.2000000000000002,5.872,263.0,1.92,330.9,7.0,5.0,0.6,7.0,4.0,747.33,5.0,1.0,11.760000000000002,1.6799999999999997,2.66,0.2,53.0,6.0,0.4800000000000001,1.2288,1206.96,10.8,0.11842105263157895,0.0,7.0,2.06,2.16,1.484,0.48,64.0,1356.15,6.8,1.0,1.85,4.0,401.0,1.5200000000000002,2.2681999999999998,103.373882,0.32000000000000006,5.75316986684146,101.80000000000001,5.22,0.6720000000000002,1.11,2.27,2.0,6.0,457.15,17.0,4.93,4.48,64.0,1.8,0.3200000000000001,17.0,0.04799999999999996,0.30000000000000004,1.08,1.0,5.4,0.32000000000000006,0.53,2.06,0.1499999999999999,4.93,20.752,745.0,1.4,1.0,0.449,14.0,14.0,1.0,1.0,0.26839999999999997,0.449,0.38,1.15,86.19999999999999,14.692400000000001,7.824,179.0,1.92,0.09600000000000004,1.671,3.6637,0.6912,63.546,0.0,0.0,0.0,43.68000000000001,15.2,1.0,1.25,1.318,1.0,6.0,0.0,8.89904,1.53,0.32000000000000006,0.48,115.0,0.0,2.16,0.73,0.77,2.2,0.6975834575342034,0.35,8,6,4,4.440799487553809,38.656627817235886,0.2740505291100885,0.2805093524146236,0.3551513434417343
LaWN3,mp-989626,GGA Static,0.0,0.04569400000000001,5.78,-0.266297,2.7800000000000002,3.556,19.3,4.0,5.090750000000001,1.7039999999999997,7.3,0.2368421052631579,3.8,6.0,7.0,473.0,1.8,0.13157894736842105,4.800000000000001,-0.220603,0.6288,538.2,9.0,82.0,5.0,2.0,1402.0,249.27568000000002,0.6097235715364788,0.13,1.4,5.88,864.0,1.2000000000000002,824.0,3.0,3.0,0.6,5.0,4.0,1013.2100000000002,4.0,1.0,24.0,1.5,3.04,0.4,74.0,12.0,1.9200000000000002,1.3096000000000003,2281.344,28.08,0.2631578947368421,3.0,5.0,0.3,5.04,0.6000000000000001,0.48,72.0,3683.15,5.6000000000000005,4.0,1.09,3.0,174.0,0.7199999999999996,2.3666,72.953144,0.48,5.536938891729226,107.6,6.39022,9.600000000000001,4.47,2.338,1.0,3.0,77.35,15.0,0.00125,3.1,72.0,2.0,0.48,15.0,0.48,1.39,1.35,1.0,4.0,0.0,0.3,1.36,1.2999999999999998,0.00125,2.7928,538.0,1.95,2.0,0.02598,14.0,0.0,1.0,1.0,0.688,0.02598,1.04,0.56,62.0,8.53624,0.3604,187.0,1.44,0.6623999999999999,1.4870000000000003,4.5168,0.36000000000000004,14.00674,0.0,0.0,0.0,42.72,10.8,1.0,0.65,1.08,1.0,6.0,0.0,10.745504,1.06,0.0,2.54,115.0,10.0,1.44,1.27,0.6,1.46,0.9370881129316867,0.410958904109589,38,5,8,9.177789402019796,13.199419891865734,0.6790660554317802,0.3486108092415094,0.4499872436223186
ZnSeO3,mp-5338,GGA Static,3.9227,0.09257499999999999,4.44,-0.338381,4.44,1.2880000000000003,7.13,10.0,2.3848580000000004,1.1376,7.54,0.3478260869565218,5.199999999999999,12.0,7.0,249.0,3.2,0.4347826086956522,7.2,-0.245806,0.6432,221.0,8.0,87.0,6.0,2.0,1314.0,32.64594,0.5511313621135028,0.32,1.2000000000000002,6.5920000000000005,408.0,1.6,115.3,6.0,4.0,0.8,6.0,3.0,269.43,5.0,1.0,5.920000000000002,1.88,3.44,0.2,34.0,4.0,0.96,0.39359999999999995,469.68000000000006,11.52,0.2173913043478261,0.0,6.0,1.21,1.2800000000000005,0.986,0.31999999999999995,64.0,692.75,6.4,2.0,1.59,6.0,116.0,1.92,4.6188,38.46964,0.32000000000000006,6.52788119037898,90.0,6.92468,2.06736,1.35,2.788,1.0,4.0,90.15,16.0,0.00143,4.45,64.0,2.0,0.3200000000000001,16.0,0.31200000000000006,0.94,1.44,1.0,5.0,0.0,0.56,1.21,0.7500000000000001,0.00143,3.4099,906.0,1.35,2.0,0.02674,14.0,14.0,1.0,1.0,0.6940000000000001,0.02674,0.92,0.48,83.8,2.9367540000000005,0.22259,140.0,1.2799999999999998,0.35760000000000003,0.912,3.7515,0.2688,15.9994,0.0,0.0,0.0,31.200000000000003,15.2,1.0,0.6,0.9319999999999999,1.0,6.0,0.0,3.2569968000000005,0.6499999999999999,0.0,1.4149999999999998,76.0,10.0,1.2800000000000005,0.5,0.68,1.36,0.6447150063759698,0.5,61,5,16,4.744169937066032,13.466349452747323,0.2879912945011447,0.21687342092701084,0.0416553951888756
CoCO3,mp-21434,GGA+U Static,0.0,0.0,5.78,-0.322368,5.78,1.9560000000000002,8.9,7.0,2.2308580000000005,1.0824000000000003,7.54,0.4516129032258064,4.8,9.0,7.0,249.0,2.8,0.2258064516129032,6.199999999999999,-0.322368,0.5880000000000001,377.8,8.6,87.0,6.0,2.0,1314.0,148.50594,0.45577907367479265,0.42,1.2000000000000002,6.638,554.0,0.9600000000000002,376.5,5.0,4.0,0.8,6.0,3.0,1114.51,2.0,1.0,9.360000000000003,1.5999999999999999,3.44,0.2,27.0,7.0,0.6400000000000002,1.5648,1935.12,6.24,0.3225806451612903,0.0,6.0,1.21,2.16,0.892,0.31999999999999995,64.0,3640.15,6.4,2.0,1.84,4.0,129.0,1.1199999999999997,4.8727,23.78848,0.32000000000000006,6.518398842611002,78.8,6.84662,2.0656799999999995,2.62,2.8099999999999996,4.0,4.0,90.15,16.0,0.00143,4.3,64.0,2.0,0.3200000000000001,16.0,0.23200000000000004,1.04,1.72,1.0,5.199999999999999,0.0,0.29,1.21,0.7500000000000001,0.00143,3.4099,760.0,1.35,2.0,0.02674,14.0,14.0,1.0,1.0,0.778,0.02674,0.92,0.48,79.19999999999999,24.371554,0.22259,125.0,1.44,0.3176,0.811,3.4976,0.3816,12.011,0.0,0.0,0.0,18.479999999999997,14.2,1.0,0.6,0.8440000000000001,1.0,6.0,0.0,32.2513784,0.9199999999999999,0.0,1.555,61.0,10.0,1.44,0.08,0.9,1.36,0.45054591367638425,0.6617647058823529,167,3,12,4.285997325648268,9.216431121165972,0.3137241650912629,0.20203493401939995,0.07275314781057168
KPO3,mp-557985,GGA Static,4.9935,0.0,3.0,-0.338381,3.0,0.8,1.82,0.0,0.5368580000000001,1.6896,7.54,0.625,4.8,6.0,7.0,249.0,3.0,0.0,4.8,-0.338381,0.9288000000000001,230.4,10.0,87.0,6.0,1.0,1314.0,20.44574,0.8202341305415322,0.75,0.8,6.132,895.0,1.52,79.87,5.0,4.0,0.8,6.0,6.0,163.58,5.0,1.0,26.559999999999995,2.5199999999999996,3.44,0.2,19.0,15.0,0.72,0.6043200000000002,337.44000000000005,4.32,0.375,0.0,6.0,1.21,4.72,1.092,0.31999999999999995,64.0,336.4,5.800000000000001,2.0,0.734,1.0,102.4,1.52,5.5821000000000005,23.6140524,0.32000000000000006,5.663996704865719,104.80000000000001,6.57164,13.409680000000002,0.934,2.6159999999999997,1.0,5.0,90.15,16.0,0.00143,2.42,64.0,1.8,0.31999999999999995,16.0,0.48000000000000004,1.9500000000000002,0.8,0.0,4.8,0.32000000000000006,0.31,1.52,1.6,0.00143,3.4099,419.0,2.2,1.0,0.02674,14.0,14.0,1.0,1.0,0.8560000000000001,0.02674,0.92,0.48,69.4,0.731754,0.22259,230.0,1.2000000000000002,0.5880000000000001,1.2650000000000001,2.7882,0.3127999999999999,15.9994,0.0,0.0,0.0,50.08000000000001,12.8,1.0,0.6,1.042,1.0,6.0,0.0,0.6408984,1.21,0.0,3.225,166.0,10.0,1.52,0.17,1.51,1.35,0.37580500258865457,1.1185185185185185,14,6,8,2.443185337311957,16.049562833766018,0.6418288758581433,0.21935278540476175,0.11316762652650762
ErInO3,mp-754208,GGA Static,2.5532,0.0,3.44,-0.278577,3.44,1.2880000000000003,9.07,10.0,3.276858,2.1311999999999998,7.54,0.2888888888888889,4.3999999999999995,6.0,7.0,249.0,2.6,0.2222222222222222,4.8,-0.278577,0.9263999999999999,261.4,8.0,87.0,6.0,3.0,1314.0,100.54594,0.7018027205701127,0.17,1.4,5.764,756.0,1.44,261.0,3.0,4.0,0.6,6.0,4.0,479.2300000000001,3.0,2.0,15.680000000000007,2.12,3.44,0.4,68.0,13.0,1.6800000000000002,0.22239999999999993,1275.3600000000001,24.240000000000002,0.2222222222222222,0.0,6.0,1.21,3.9199999999999995,1.12,0.48,64.0,1802.15,5.800000000000001,4.0,1.09,3.0,81.6,1.44,4.1366000000000005,66.01523999999999,0.48,5.334954823170489,104.4,7.0023,7.395359999999999,2.52,2.558,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.6399999999999999,16.0,0.504,1.7799999999999998,1.2,1.0,4.8,0.0,0.94,1.21,1.15,0.00143,3.4099,558.0,1.75,2.0,0.02674,14.0,2.0,1.0,1.0,0.6320000000000001,0.02674,0.92,0.48,74.19999999999999,4.766154,0.22259,175.0,1.6800000000000002,0.6863999999999999,1.415,4.2337,0.10799999999999996,15.9994,0.0,0.0,0.0,48.480000000000004,12.8,1.0,0.6,1.04,1.0,6.0,0.0,6.0535384,0.27,0.0,3.165,111.0,10.0,1.9200000000000002,1.004,0.8,1.4,0.7726748645329363,0.5714285714285715,62,5,16,8.315014892064733,13.183446389366145,0.618384047333884,0.4077502930982549,0.2782458043563102
